X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-6.000000e-08,1.000000e-10
0,3.78e+00,1.00e-03,
1,3.78e+00,1.00e-03,
2,3.76e+00,8.00e-04,
3,3.76e+00,8.00e-04,
4,3.74e+00,8.00e-04,
5,3.74e+00,8.00e-04,
6,3.74e+00,6.00e-04,
7,3.74e+00,6.00e-04,
8,3.72e+00,8.00e-04,
9,3.72e+00,8.00e-04,
10,3.74e+00,8.00e-04,
11,3.74e+00,8.00e-04,
12,3.72e+00,6.00e-04,
13,3.72e+00,6.00e-04,
14,3.72e+00,6.00e-04,
15,3.72e+00,6.00e-04,
16,3.70e+00,6.00e-04,
17,3.70e+00,6.00e-04,
18,3.70e+00,8.00e-04,
19,3.70e+00,8.00e-04,
20,3.68e+00,8.00e-04,
21,3.68e+00,8.00e-04,
22,3.70e+00,8.00e-04,
23,3.70e+00,8.00e-04,
24,3.64e+00,6.00e-04,
25,3.64e+00,6.00e-04,
26,3.66e+00,6.00e-04,
27,3.66e+00,6.00e-04,
28,3.60e+00,1.00e-03,
29,3.60e+00,1.00e-03,
30,3.60e+00,1.00e-03,
31,3.60e+00,1.00e-03,
32,3.58e+00,1.00e-03,
33,3.58e+00,1.00e-03,
34,3.58e+00,1.00e-03,
35,3.58e+00,1.00e-03,
36,3.58e+00,1.20e-03,
37,3.58e+00,1.20e-03,
38,3.58e+00,1.20e-03,
39,3.58e+00,1.20e-03,
40,3.54e+00,1.20e-03,
41,3.54e+00,1.20e-03,
42,3.56e+00,1.20e-03,
43,3.56e+00,1.20e-03,
44,3.54e+00,1.20e-03,
45,3.54e+00,1.20e-03,
46,3.54e+00,1.20e-03,
47,3.54e+00,1.20e-03,
48,3.52e+00,8.00e-04,
49,3.52e+00,8.00e-04,
50,3.50e+00,8.00e-04,
51,3.50e+00,8.00e-04,
52,3.50e+00,8.00e-04,
53,3.50e+00,8.00e-04,
54,3.50e+00,8.00e-04,
55,3.50e+00,8.00e-04,
56,3.50e+00,1.00e-03,
57,3.50e+00,1.00e-03,
58,3.50e+00,8.00e-04,
59,3.50e+00,8.00e-04,
60,3.52e+00,8.00e-04,
61,3.52e+00,8.00e-04,
62,3.52e+00,8.00e-04,
63,3.52e+00,8.00e-04,
64,3.50e+00,1.00e-03,
65,3.50e+00,1.00e-03,
66,3.50e+00,1.00e-03,
67,3.50e+00,1.00e-03,
68,3.46e+00,6.00e-04,
69,3.46e+00,6.00e-04,
70,3.46e+00,8.00e-04,
71,3.46e+00,8.00e-04,
72,3.44e+00,6.00e-04,
73,3.44e+00,6.00e-04,
74,3.46e+00,6.00e-04,
75,3.46e+00,6.00e-04,
76,3.44e+00,8.00e-04,
77,3.44e+00,8.00e-04,
78,3.42e+00,8.00e-04,
79,3.42e+00,8.00e-04,
80,3.42e+00,8.00e-04,
81,3.42e+00,8.00e-04,
82,3.44e+00,6.00e-04,
83,3.44e+00,6.00e-04,
84,3.40e+00,4.00e-04,
85,3.40e+00,4.00e-04,
86,3.42e+00,6.00e-04,
87,3.42e+00,6.00e-04,
88,3.42e+00,2.00e-04,
89,3.42e+00,2.00e-04,
90,3.42e+00,2.00e-04,
91,3.42e+00,2.00e-04,
92,3.40e+00,0.00e+00,
93,3.40e+00,0.00e+00,
94,3.42e+00,2.00e-04,
95,3.42e+00,2.00e-04,
96,3.40e+00,0.00e+00,
97,3.40e+00,0.00e+00,
98,3.40e+00,0.00e+00,
99,3.40e+00,0.00e+00,
100,3.42e+00,-2.00e-04,
101,3.42e+00,-2.00e-04,
102,3.40e+00,-2.00e-04,
103,3.40e+00,-2.00e-04,
104,3.42e+00,-4.00e-04,
105,3.42e+00,-4.00e-04,
106,3.42e+00,-4.00e-04,
107,3.42e+00,-4.00e-04,
108,3.38e+00,-4.00e-04,
109,3.38e+00,-4.00e-04,
110,3.40e+00,-2.00e-04,
111,3.40e+00,-2.00e-04,
112,3.38e+00,-6.00e-04,
113,3.38e+00,-6.00e-04,
114,3.38e+00,-4.00e-04,
115,3.38e+00,-4.00e-04,
