X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-6.000000e-08,1.000000e-10
0,3.78e+00,4.00e-04,
1,3.78e+00,4.00e-04,
2,3.80e+00,4.00e-04,
3,3.80e+00,4.00e-04,
4,3.78e+00,4.00e-04,
5,3.78e+00,4.00e-04,
6,3.80e+00,4.00e-04,
7,3.80e+00,4.00e-04,
8,3.78e+00,4.00e-04,
9,3.78e+00,4.00e-04,
10,3.78e+00,4.00e-04,
11,3.78e+00,4.00e-04,
12,3.74e+00,2.00e-04,
13,3.74e+00,2.00e-04,
14,3.74e+00,0.00e+00,
15,3.74e+00,0.00e+00,
16,3.70e+00,0.00e+00,
17,3.70e+00,0.00e+00,
18,3.70e+00,2.00e-04,
19,3.70e+00,2.00e-04,
20,3.68e+00,2.00e-04,
21,3.68e+00,2.00e-04,
22,3.68e+00,2.00e-04,
23,3.68e+00,2.00e-04,
24,3.66e+00,2.00e-04,
25,3.66e+00,2.00e-04,
26,3.66e+00,2.00e-04,
27,3.66e+00,2.00e-04,
28,3.64e+00,4.00e-04,
29,3.64e+00,4.00e-04,
30,3.64e+00,4.00e-04,
31,3.64e+00,4.00e-04,
32,3.62e+00,4.00e-04,
33,3.62e+00,4.00e-04,
34,3.62e+00,4.00e-04,
35,3.62e+00,4.00e-04,
36,3.60e+00,6.00e-04,
37,3.60e+00,6.00e-04,
38,3.60e+00,6.00e-04,
39,3.60e+00,6.00e-04,
40,3.60e+00,4.00e-04,
41,3.60e+00,4.00e-04,
42,3.60e+00,6.00e-04,
43,3.60e+00,6.00e-04,
44,3.58e+00,6.00e-04,
45,3.58e+00,6.00e-04,
46,3.58e+00,4.00e-04,
47,3.58e+00,4.00e-04,
48,3.54e+00,4.00e-04,
49,3.54e+00,4.00e-04,
50,3.56e+00,6.00e-04,
51,3.56e+00,6.00e-04,
52,3.54e+00,6.00e-04,
53,3.54e+00,6.00e-04,
54,3.54e+00,6.00e-04,
55,3.54e+00,6.00e-04,
56,3.52e+00,4.00e-04,
57,3.52e+00,4.00e-04,
58,3.52e+00,4.00e-04,
59,3.52e+00,4.00e-04,
60,3.50e+00,4.00e-04,
61,3.50e+00,4.00e-04,
62,3.52e+00,4.00e-04,
63,3.52e+00,4.00e-04,
64,3.50e+00,2.00e-04,
65,3.50e+00,2.00e-04,
66,3.50e+00,2.00e-04,
67,3.50e+00,2.00e-04,
68,3.48e+00,2.00e-04,
69,3.48e+00,2.00e-04,
70,3.48e+00,2.00e-04,
71,3.48e+00,2.00e-04,
72,3.48e+00,2.00e-04,
73,3.48e+00,2.00e-04,
74,3.48e+00,2.00e-04,
75,3.48e+00,2.00e-04,
76,3.44e+00,2.00e-04,
77,3.44e+00,2.00e-04,
78,3.46e+00,2.00e-04,
79,3.46e+00,2.00e-04,
80,3.46e+00,2.00e-04,
81,3.46e+00,2.00e-04,
82,3.44e+00,2.00e-04,
83,3.44e+00,2.00e-04,
84,3.46e+00,2.00e-04,
85,3.46e+00,2.00e-04,
86,3.44e+00,2.00e-04,
87,3.44e+00,2.00e-04,
88,3.42e+00,0.00e+00,
89,3.42e+00,0.00e+00,
90,3.42e+00,0.00e+00,
91,3.42e+00,0.00e+00,
92,3.42e+00,0.00e+00,
93,3.42e+00,0.00e+00,
94,3.42e+00,0.00e+00,
95,3.42e+00,0.00e+00,
96,3.40e+00,-2.00e-04,
97,3.40e+00,-2.00e-04,
98,3.40e+00,-2.00e-04,
99,3.40e+00,-2.00e-04,
100,3.40e+00,0.00e+00,
101,3.40e+00,0.00e+00,
102,3.40e+00,-2.00e-04,
103,3.40e+00,-2.00e-04,
104,3.42e+00,-2.00e-04,
105,3.42e+00,-2.00e-04,
106,3.40e+00,-2.00e-04,
107,3.40e+00,-2.00e-04,
108,3.40e+00,-4.00e-04,
109,3.40e+00,-4.00e-04,
110,3.40e+00,-4.00e-04,
111,3.40e+00,-4.00e-04,
112,3.40e+00,-6.00e-04,
113,3.40e+00,-6.00e-04,
114,3.40e+00,-4.00e-04,
115,3.40e+00,-4.00e-04,
116,3.40e+00,-6.00e-04,
117,3.40e+00,-6.00e-04,
118,3.42e+00,-4.00e-04,
119,3.42e+00,-4.00e-04,
120,3.42e+00,-4.00e-04,
121,3.42e+00,-4.00e-04,
122,3.40e+00,-4.00e-04,
123,3.40e+00,-4.00e-04,
124,3.42e+00,-6.00e-04,
125,3.42e+00,-6.00e-04,
126,3.40e+00,-6.00e-04,
127,3.40e+00,-6.00e-04,
128,3.42e+00,-8.00e-04,
129,3.42e+00,-8.00e-04,
130,3.40e+00,-1.00e-03,
131,3.40e+00,-1.00e-03,
132,3.40e+00,-1.00e-03,
133,3.40e+00,-1.00e-03,
134,3.38e+00,-1.20e-03,
